stop_id,stop_code,stop_name,zone_id,latitude,longitude,junction_id,junction_dst
197,50197,Westbound W 41 Ave @ Cartier St,BUS ZN,49.234332,-123.137,1775,31.64885032521921
196,50196,Westbound W 41 Ave @ Selkirk St,BUS ZN,49.234201,-123.132951,1945,57.155668398315214
190,50190,Southbound Richards St @ Dunsmuir St,BUS ZN,49.281944,-123.115253,2719,149.1294793383956
193,59040,Westbound Robson St @ Granville St,BUS ZN,49.28128,-123.119551,2515,41.84724513393643
12791,60552,Westbound W Broadway @ Hemlock St,BUS ZN,49.263652,-123.134884,1928,172.9649748977933
2760,52735,Eastbound Moscrop St @ Smith Ave,BUS ZN,49.242913,-123.019292,6513,645.4922813093498
850,50843,Northbound Fraser St @ E 17 Ave,BUS ZN,49.255774,-123.089737,3694,59.315612667654904
851,50844,Northbound Fraser St @ E 14 Ave,BUS ZN,49.258292,-123.089096,3726,87.86410439662129
852,50845,Northbound Fraser St @ E 12 Ave,BUS ZN,49.260077,-123.089055,3729,82.50592648539232
853,50846,Northbound Fraser St @ E 10 Ave,BUS ZN,49.261837,-123.08903,3731,71.7835668631556
859,50852,Westbound W Hastings St @ Richards St,BUS ZN,49.284435,-123.112367,2765,87.28241853101885
8907,58401,Renfrew Station @ Bay 1,BUS ZN,49.25903,-123.044439,5716,45.17370651833742
1304,60709,Southbound Knight St @ E 17 Ave,BUS ZN,49.255003,-123.076054,4290,70.43401954611316
1307,51296,Southbound Knight St @ E 23 Ave,BUS ZN,49.249651,-123.076243,4279,55.29974795595334
1300,51289,Southbound Clark Dr @ E 6th Ave,BUS ZN,49.264806,-123.07763,4216,87.99092378290092
1301,51290,Southbound Clark Dr @ E Broadway,BUS ZN,49.262018,-123.07773,4212,87.09980909197202
1302,51291,Southbound Clark Dr @ E 12 Ave,BUS ZN,49.259354,-123.077691,4208,62.379281534905715
1308,51297,Southbound Knight St @ E King Edward Ave,BUS ZN,49.248155,-123.076298,4276,77.32465593179555
1309,51298,Southbound Knight St @ E 27 Ave,BUS ZN,49.24614,-123.076373,4273,67.50837853849407
498,50494,Westbound Dundas St @ N Templeton Dr,BUS ZN,49.284871,-123.060143,5026,68.3024206212997
499,50495,Westbound Dundas St @ Wall St,BUS ZN,49.284888,-123.063271,4859,43.49810584967395
494,50490,Westbound McGill St @ N Penticton St,BUS ZN,49.288801,-123.052418,5441,74.72191357347344
495,50491,Southbound N Nanaimo St @ McGill St,BUS ZN,49.288026,-123.05666,5235,71.43140514818971
496,50492,Southbound N Nanaimo St @ Cambridge St,BUS ZN,49.286276,-123.056672,5232,77.62464384460071
497,50493,Westbound Dundas St @ N Garden Dr,BUS ZN,49.284885,-123.057411,5135,53.068325026130495
493,50489,Westbound McGill St @ N Kaslo St,BUS ZN,49.28882,-123.047415,5645,111.18828294499676
1604,51592,Westbound W 16 Ave @ Alma St,BUS ZN,49.258091,-123.18653,348,74.42935478194956
12814,61762,Eastbound W 4th Ave @ Maple St,BUS ZN,49.26801,-123.150017,1287,51.31137196532765
977,50968,Southbound Victoria Dr @ Victoria Diversion,BUS ZN,49.252727,-123.066107,4701,32.89765997265523
976,50967,Southbound Victoria Diversion @ Commercial St,BUS ZN,49.253864,-123.067594,4649,103.82100093495949
974,58093,Southbound Commercial Dr @ E 14 Ave,BUS ZN,49.257485,-123.069954,4553,60.227106231437155
973,58092,Southbound Commercial Dr @ E 12 Ave,BUS ZN,49.259177,-123.06995,4557,86.9752268192877
972,50963,Commercial-Broadway Station @ Bay 2,BUS ZN,49.261929,-123.069913,4561,88.90504872308014
970,50961,Westbound E Hastings St @ Penticton St,BUS ZN,49.281228,-123.052402,5430,70.0488067753789
12811,60570,Eastbound W 4th Ave @ Blenheim St,BUS ZN,49.268415,-123.177316,569,54.296812513322045
10471,59914,Westbound Pacific Blvd @ Cambie St,BUS ZN,49.274606,-123.119683,2531,64.25236758193317
10470,58169,Eastbound Keefer Place @ Taylor St,BUS ZN,49.279326,-123.105758,2987,60.94925432287874
10478,59926,Eastbound National Ave @ Quebec St,BUS ZN,49.27487,-123.101464,3174,66.47516858704694
11871,61800,Victoria Dr @ 54th Avenue Loop,BUS ZN,49.219851,-123.065682,4720,102.59120703440557
1681,51668,Northbound Rupert St @ E 45 Ave,BUS ZN,49.229625,-123.043009,5766,76.07810760566643
1680,51667,Northbound Rupert St @ Kerr St,BUS ZN,49.227532,-123.041348,5867,80.32807212787968
1683,51670,Northbound Rupert St @ E 41 Ave,BUS ZN,49.233276,-123.042996,5769,70.8685520841965
1682,51669,Northbound Rupert St @ E 43 Ave,BUS ZN,49.231367,-123.042993,5768,60.00358113377042
1685,51671,Joyce Station @ Bay 2,BUS ZN,49.238709,-123.032702,6173,142.1238819365242
1689,51675,Northbound Rupert St @ E 29 Ave,BUS ZN,49.244846,-123.033756,6112,72.08457740202464
318,50315,Eastbound W Broadway @ Alma St,BUS ZN,49.264278,-123.185239,356,89.23043670169017
313,50310,Northbound Dunbar St @ W 18 Ave,BUS ZN,49.256755,-123.185003,404,63.51358089668467
311,50308,Northbound Dunbar St @ W 22 Ave,BUS ZN,49.253177,-123.18504,400,72.03183932861594
310,50307,Northbound Dunbar St @ W King Edward Ave,BUS ZN,49.250494,-123.185062,397,98.84979084358505
317,50314,Northbound Alma St @ W 10 Ave,BUS ZN,49.263872,-123.185744,355,90.5714797854141
316,50313,Northbound Alma St @ W 12 Ave,BUS ZN,49.261926,-123.185815,353,64.42242257043496
315,50312,Northbound Dunbar Diversion @ W 14 Ave,BUS ZN,49.260126,-123.184213,411,81.98132511026013
11209,61097,Eastbound W 16 Ave @ Willow St,BUS ZN,49.256969,-123.121578,2408,65.3546064797766
442,50438,Northbound N Nanaimo St @ Dundas St,BUS ZN,49.285176,-123.05639,5230,88.54382325643569
441,50437,Eastbound Dundas St @ Templeton Dr,BUS ZN,49.284738,-123.059274,5026,61.18553760775245
440,50436,Eastbound Dundas St @ Lakewood Dr,BUS ZN,49.284754,-123.061245,4957,55.972911551634596
447,50443,Eastbound McGill St @ N Slocan St,BUS ZN,49.288617,-123.048823,5546,71.91699634283913
446,50442,Eastbound McGill St @ N Penticton St,BUS ZN,49.288627,-123.051421,5441,74.9985515228141
12679,60433,Westbound Kingsway @ Gladstone,BUS ZN,49.24353,-123.061464,4938,48.36717160233869
444,50440,Northbound N Nanaimo St @ Eton St,BUS ZN,49.288013,-123.056367,5235,66.79121985205593
405,50401,Eastbound W 4th Ave @ Fir St,BUS ZN,49.267853,-123.140145,1623,102.8856701165107
12671,60395,Westbound W 41 Ave @ Carnarvon St,BUS ZN,49.234826,-123.174148,669,163.59849578407665
12670,60431,Westbound W 41 Ave @ Churchill St,BUS ZN,49.234437,-123.141226,1590,33.16538147043149
12672,58268,Eastbound W 41 Ave @ Oak St,BUS ZN,49.233818,-123.127728,2164,55.84231663076621
38,50038,Westbound Powell St @ Columbia St,BUS ZN,49.283285,-123.102896,3158,107.41251447233996
35,50035,Waterfront Station @ Bay 4,BUS ZN,49.284786,-123.111191,2820,44.564859095498385
871,50864,Southbound Granville St @ W 68 Ave,BUS ZN,49.209597,-123.140672,1594,178.91381166204044
2036,52019,Westbound E 49 Ave @ Beatrice St,BUS ZN,49.225263,-123.067538,4677,70.90329675240498
2743,52718,Westbound E Hastings St @ Renfrew St,BUS ZN,49.281222,-123.043342,5745,106.87465481757697
2742,52717,Kootenay Loop @ Bay 7,BUS ZN,49.281204,-123.025393,6457,46.22342636867944
2744,52719,Westbound Moscrop St @ Inman Ave,BUS ZN,49.243026,-123.017349,6513,928.6056534018925
2039,52022,Westbound E 49 Ave @ Knight St,BUS ZN,49.225388,-123.077939,4224,98.78917806311576
2038,52021,Westbound E 49 Ave @ Fleming St,BUS ZN,49.225316,-123.073579,4426,66.87303152335484
1094,51085,Northbound Renfrew St @ E 5th Ave,BUS ZN,49.266066,-123.044136,5724,81.83087851749025
1095,51086,Northbound Renfrew St @ E 3rd Ave,BUS ZN,49.26794,-123.044107,5727,82.01552959842644
1096,51087,Northbound Renfrew St @ E 1st Ave,BUS ZN,49.269832,-123.044037,5729,80.82547873353617
1097,51088,Northbound Renfrew St @ Grant St,BUS ZN,49.271682,-123.044039,5733,76.77244622173404
1090,51081,Northbound Renfrew St @ Grandview Hwy,BUS ZN,49.257532,-123.044132,5714,73.6534189649431
1091,51082,Renfrew Station @ Bay 3,BUS ZN,49.259529,-123.0441,5717,42.7268223279833
1092,51083,Northbound Renfrew St @ E Broadway,BUS ZN,49.262253,-123.044105,5720,72.12552640640862
1093,51084,Northbound Renfrew St @ E 7th Ave,BUS ZN,49.264174,-123.04414,5722,73.60938580632462
1098,51089,Northbound Renfrew St @ Charles St,BUS ZN,49.273636,-123.044011,5735,86.29472494031477
1099,51090,Northbound Renfrew St @ Venables St,BUS ZN,49.276287,-123.043972,5738,31.089736643532532
1322,51311,Southbound Knight St @ E 53 Ave,BUS ZN,49.221522,-123.077568,4213,64.40489498449492
1320,51309,Southbound Knight St @ E 49 Ave,BUS ZN,49.224925,-123.077479,4224,86.10820061569845
1321,51310,Southbound Knight St @ E 51 Ave,BUS ZN,49.223084,-123.077505,4217,71.86006077402693
1326,51315,Southbound Knight St @ E 60 Ave,BUS ZN,49.215154,-123.077208,4246,74.06198392266592
1327,51316,Southbound Knight St @ E 62 Ave,BUS ZN,49.213443,-123.077228,4242,73.20395034045248
1324,51313,Southbound Knight St @ E 57 Ave,BUS ZN,49.218344,-123.077162,4251,54.17393316337774
1325,51314,Southbound Knight St @ E 58 Ave,BUS ZN,49.216969,-123.077184,4249,67.88778611407966
1328,51317,Southbound Knight St @ E 63 Ave,BUS ZN,49.212389,-123.077238,4239,92.87308663147728
1329,51318,Knight St Underpass @ SE Marine Dr,BUS ZN,49.21125,-123.076921,4238,35.687331115517054
11438,51374,Eastbound W Hastings St @ Granville St,BUS ZN,49.285445,-123.11425,2725,66.10325735704787
11436,51773,Eastbound Laurel St @ Boundary Rd,BUS ZN,49.254148,-123.022894,6514,118.9987036144407
959,50951,Eastbound E Hastings St @ Renfrew St,BUS ZN,49.281012,-123.043299,5745,113.03026378404147
958,50950,Eastbound E Hastings St @ Kaslo St,BUS ZN,49.281035,-123.046243,5637,68.07668371437836
951,50943,Eastbound E Hastings St @ Commercial Dr,BUS ZN,49.28111,-123.069698,4525,101.62737203560104
950,58283,Eastbound E Hastings St @ McLean Dr,BUS ZN,49.281191,-123.073421,4373,100.96809994525084
953,50945,Eastbound E Hastings St @ Lakewood Dr,BUS ZN,49.281063,-123.061265,4953,65.44098773052437
952,50944,Eastbound E Hastings St @ Victoria Dr,BUS ZN,49.28108,-123.064979,4769,86.51609561162915
955,50947,Eastbound E Hastings St @ Nanaimo St,BUS ZN,49.281059,-123.055828,5226,104.19968416885064
954,50946,Eastbound E Hastings St @ Templeton Dr,BUS ZN,49.281098,-123.059289,5021,68.30699624446827
957,50949,Eastbound E Hastings St @ Slocan St,BUS ZN,49.281041,-123.048668,5538,96.08166824539045
956,50948,Eastbound E Hastings St @ Kamloops St,BUS ZN,49.281035,-123.054098,5323,71.79221479504916
12169,59587,Northbound Lower Mall @ University Blvd,BUS ZN,49.263181,-123.256083,3,5170.814333966397
10451,59941,Southbound West Mall @ Hawthorn Lane,BUS ZN,49.257665,-123.249997,7,4898.598425703574
10450,59942,Westbound Thunderbird Blvd @ Larkin Dr,BUS ZN,49.259061,-123.249148,7,4658.556494311413
10455,59957,Eastbound NW Marine Dr @ East Mall,BUS ZN,49.270734,-123.254576,1,4418.254434216062
1668,51656,Westbound Champlain Cres @ Matheson Cres,BUS ZN,49.210765,-123.027827,6396,95.27904301567145
1667,51655,Southbound Matheson Cres @ Raintree Court,BUS ZN,49.214374,-123.025642,6469,94.92829746679597
1666,51654,Southbound Matheson Cres @ Chickadee Place,BUS ZN,49.212728,-123.025161,6469,464.2048581804853
1665,51653,Southbound Matheson Cres @ Borham Cres,BUS ZN,49.216164,-123.025247,6480,290.56631625647026
1664,51652,Westbound Arbor Ave @ Boundary Rd,BUS ZN,49.217523,-123.024331,6480,107.89567042877206
1663,51651,Eastbound Hurst Ave @ Boundary Rd,BUS ZN,49.22009,-123.024161,6499,61.64124936643807
1662,51650,Southbound Frontenac St @ Hurst Ave,BUS ZN,49.220252,-123.026594,6414,37.04834915869556
1661,51649,Southbound Frontenac St @ Hennepin Ave,BUS ZN,49.221872,-123.026506,6413,15.830570093524516
1660,51648,Eastbound E 49 Ave @ Arlington St,BUS ZN,49.223027,-123.027926,6365,57.06895130649956
591,50585,Westbound W 4th Ave @ Macdonald St,BUS ZN,49.268459,-123.168863,786,84.8958743049555
590,50584,Westbound W 4th Ave @ Trafalgar St,BUS ZN,49.268401,-123.164962,897,69.50539936749608
593,50587,Westbound W 4th Ave @ Balaclava St,BUS ZN,49.268528,-123.174217,655,63.457726279502886
594,50588,Westbound W 4th Ave @ Blenheim St,BUS ZN,49.268578,-123.178075,569,61.656221844482815
597,50591,Westbound W 4th Ave @ Wallace St,BUS ZN,49.268794,-123.191056,287,63.35406237258272
596,50590,Westbound W 4th Ave @ Alma St,BUS ZN,49.26871,-123.186254,361,84.81500815704494
599,50593,Westbound W 4th Ave @ 4100 Block,BUS ZN,49.268917,-123.197836,149,234.99856807777684
1546,51534,Eastbound E 22 Ave @ Rupert St,BUS ZN,49.250529,-123.033251,6122,79.48866328662093
696,50689,Westbound E Pender St @ Main St,BUS ZN,49.280463,-123.100688,3289,148.30793902117094
360,50356,Southbound Alma St @ W 6th Ave,BUS ZN,49.266642,-123.185897,359,61.83846445052338
339,50335,Southbound Oak St @ Douglas Cres,BUS ZN,49.254123,-123.127471,2202,70.84344590565607
335,50331,Southbound Oak St @ W 12 Ave,BUS ZN,49.260251,-123.126842,2235,75.78098163963693
337,50333,Southbound Oak St @ W 16 Ave,BUS ZN,49.256751,-123.127351,2210,60.48926982484228
331,50327,Eastbound W Broadway @ Hemlock St,BUS ZN,49.263448,-123.134715,1928,146.498331829019
332,50328,Eastbound W Broadway @ Alder St,BUS ZN,49.263381,-123.130979,2028,56.87395730301347
1548,51536,Eastbound E 22 Ave @ Kootenay St,BUS ZN,49.250584,-123.025808,6423,62.3904790610166
11227,50483,Northbound Cambie St @ W 7th Ave,BUS ZN,49.264648,-123.114622,2707,48.77190979397436
11221,50412,Southbound Cambie St @ W 7th Ave,BUS ZN,49.264477,-123.114982,2706,84.20084898441168
11220,51372,Eastbound W Pender St @ Jervis St,BUS ZN,49.288846,-123.125208,2275,58.25435466657662
12755,60519,Westbound Cornwall Ave @ Maple St,BUS ZN,49.27258,-123.14994,1294,40.61635606069259
9119,58650,Eastbound W 41 Ave @ Crown St,BUS ZN,49.23468,-123.194664,213,140.29688235742228
1597,51585,Westbound W King Edward Ave @ Yew St,BUS ZN,49.251149,-123.156163,1087,59.09558225876318
10660,52968,Eastbound Eton St @ N Ingleton Ave,BUS ZN,49.287392,-123.018147,6557,771.6612199355789
12822,60579,Westbound E Broadway @ Quebec,BUS ZN,49.263084,-123.104155,3035,106.90824646638676
10591,60302,Northbound Cambie St @ Dunsmuir St,BUS ZN,49.280182,-123.111842,2803,78.05461907260745
10595,50138,Eastbound W 41 Ave @ Columbia St,BUS ZN,49.23327,-123.111462,2791,87.5264792508528
1348,51337,Northbound Knight St @ E 39 Ave,BUS ZN,49.235113,-123.07681,4258,75.11514797550414
1349,51338,Northbound Knight St @ E 37 Ave,BUS ZN,49.237188,-123.076748,4260,78.06095133183854
1340,51329,Northbound Knight St @ E 57 Ave,BUS ZN,49.218444,-123.076884,4251,73.9884083120352
1342,51331,Northbound Knight St @ E 51 Ave,BUS ZN,49.223765,-123.077214,4217,85.56412749393144
1343,51332,Northbound Knight St @ E 49 Ave,BUS ZN,49.225701,-123.077098,4224,95.24697806559018
1344,51333,Northbound Knight St @ E 47 Ave,BUS ZN,49.227974,-123.077067,4230,72.85270756193808
1345,51334,Northbound Knight St @ E 45 Ave,BUS ZN,49.229335,-123.077025,4234,75.80615547189922
1346,51335,Northbound Knight St @ E 43 Ave,BUS ZN,49.230966,-123.076961,4243,77.48017181481276
1347,51336,Northbound Knight St @ E 41 Ave,BUS ZN,49.233088,-123.076848,4252,87.73794903419511
8046,57971,29th Avenue Station @ Platform 2,ZN 1,49.244236,-123.046136,5651,52.533069643574706
1026,51017,Northbound Arbutus St @ W 51 Ave,BUS ZN,49.225393,-123.155125,1119,93.47796698632969
1021,51012,Northbound Angus Dr @ W 61 Ave,BUS ZN,49.215648,-123.148305,1338,83.50692259406459
1029,51020,Northbound West Blvd @ W 45 Ave,BUS ZN,49.231163,-123.155603,1088,69.55510603016272
1028,51019,Northbound West Blvd @ W 46 Ave,BUS ZN,49.230145,-123.155632,1085,60.373765089012075
9307,58893,Westbound W Pender St @ Burrard St,BUS ZN,49.286833,-123.118031,2588,63.97103417146664
1645,51633,Northbound Tyne St @ E 45 Ave,BUS ZN,49.228978,-123.031961,6197,65.62014276118715
1644,51632,Northbound Tyne St @ E 47 Ave,BUS ZN,49.226688,-123.032071,6196,64.39939093055058
1647,51635,Northbound Joyce St @ Marmion Ave,BUS ZN,49.231836,-123.03734,5992,62.314518377895524
1646,51634,Northbound Joyce St @ E 45 Ave,BUS ZN,49.229581,-123.037333,5990,69.9954255615365
1641,51629,Westbound E 49 Ave @ Boundary Rd,BUS ZN,49.222065,-123.024529,6502,19.791275465154605
1640,51628,Northbound Boundary Rd @ Hurst Ave,BUS ZN,49.220212,-123.023547,6532,16.72916942601423
1643,51631,Northbound Tyne St @ E 49 Ave,BUS ZN,49.225083,-123.032151,6194,34.55391038633645
1642,51630,Westbound E 49 Ave @ Arlington St,BUS ZN,49.223442,-123.028307,6365,50.548510672030254
1648,51636,Northbound Joyce St @ Kingsway,BUS ZN,49.234391,-123.03552,6076,73.33438460310627
579,50574,Westbound W 10 Ave @ Courtenay St,BUS ZN,49.263781,-123.200725,144,112.22238450993069
578,50573,Westbound W 10 Ave @ Camosun St,BUS ZN,49.263725,-123.197332,176,62.2817694821969
573,50568,Westbound W Broadway @ Collingwood St,BUS ZN,49.264377,-123.182257,476,63.92545568990306
572,50567,Westbound W Broadway @ Blenheim St,BUS ZN,49.264311,-123.178243,562,62.64290162775924
571,50566,Westbound W Broadway @ Balaclava St,BUS ZN,49.264241,-123.174408,650,67.00943644611554
570,50565,Westbound W Broadway @ Bayswater St,BUS ZN,49.264221,-123.171711,705,49.96463861935437
577,50572,Westbound W 10 Ave @ Crown St,BUS ZN,49.263683,-123.194468,209,86.85159198221123
576,50571,Westbound W 10 Ave @ Wallace St,BUS ZN,49.263644,-123.191417,280,85.39903891786464
8535,50043,Burrard Station @ Bay 1,BUS ZN,49.285306,-123.119982,2508,34.01417815965403
10661,52967,Southbound N Esmond Ave @ McGill St,BUS ZN,49.287961,-123.020951,6557,366.69280601115537
2011,51994,Eastbound Imperial St @ Mandy Ave,BUS ZN,49.221886,-123.017609,6535,869.0019205281524
2010,51993,Eastbound Imperial St @ Boundary Rd,BUS ZN,49.221875,-123.022768,6535,120.49301296989677
359,50355,Southbound Alma St @ W 4th Ave,BUS ZN,49.268214,-123.18585,361,92.78435308069824
358,50354,Eastbound W 4th Ave @ Alma St,BUS ZN,49.268538,-123.185205,361,72.1403307524025
11071,61138,Westbound NW Marine Dr @ W 4th Ave,BUS ZN,49.268938,-123.200648,131,113.71391220093913
12771,60525,Eastbound Pacific St @ Thurlow St,BUS ZN,49.278412,-123.13473,1903,61.144795782692185
12772,60526,Westbound Beach Ave @ Bidwell St,BUS ZN,49.284303,-123.142591,1548,58.068605154699526
10441,50015,Eastbound Pacific Blvd @ Drake St,BUS ZN,49.273429,-123.123135,2364,78.66602597849307
10958,51484,Eastbound W 16 Ave @ Wesbrook Mall,BUS ZN,49.256014,-123.235156,8,2915.9779226891173
10959,61043,Westbound W 16 Ave @ Wesbrook Mall,BUS ZN,49.256287,-123.234956,8,2876.9690627302534
11606,50913,Commercial-Broadway Station @ Bay 5,BUS ZN,49.262416,-123.06875,4561,146.496500910788
2071,52054,Northbound Dunbar St @ W 43 Ave,BUS ZN,49.233182,-123.18528,376,73.79120804768571
2070,52053,Northbound Dunbar St @ SW Marine Dr,BUS ZN,49.231041,-123.185323,371,90.00653514911079
2075,52058,Westbound Lameys Mill Rd @ Sitka Square,BUS ZN,49.266459,-123.129345,2120,50.12746565988348
2074,52057,Heather Square @ Bay 1,BUS ZN,49.266191,-123.120109,2470,67.54470070922766
8394,50757,Northbound Granville St @ W 71 Ave,BUS ZN,49.207431,-123.1404,1630,83.92196434177407
1366,58280,Westbound Terminal Ave @ 300 Block,BUS ZN,49.272363,-123.096638,3477,190.88827067609535
1367,51356,Northbound Clark Dr @ E 1st Ave,BUS ZN,49.269991,-123.077215,4225,74.42265522449811
1364,51353,Westbound Terminal Ave @ Begg St,BUS ZN,49.270771,-123.087153,3788,46.50530322915661
1365,51354,Westbound Terminal Ave @ Thornton St,BUS ZN,49.271779,-123.093108,3574,40.19788175106851
1362,51351,Northbound Clark Dr @ E 6th Ave,BUS ZN,49.264845,-123.077316,4216,76.19406986938019
1363,51352,Northbound Clark Dr @ E 3rd Ave,BUS ZN,49.268147,-123.077256,4222,68.91701682824923
1360,51349,Northbound Clark Dr @ E 11 Ave,BUS ZN,49.260268,-123.077343,4210,61.99709180616966
1361,51350,Northbound Clark Dr @ E Broadway,BUS ZN,49.262754,-123.077367,4212,85.8851582555318
1368,51357,Northbound Clark Dr @ Grant St,BUS ZN,49.271749,-123.077197,4227,57.742641210941024
1369,51358,Northbound Clark Dr @ William St,BUS ZN,49.274264,-123.077153,4231,55.00892552161033
299,50296,Westbound W 41 Ave @ Blenheim St,BUS ZN,49.234831,-123.179103,528,60.50603856129682
296,50293,Westbound W 41 Ave @ Mackenzie St,BUS ZN,49.234819,-123.170795,733,82.29295903276252
297,50294,Westbound W 41 Ave @ Carnarvon St,BUS ZN,49.23482,-123.173542,669,76.58746716372937
294,50291,Westbound W 41 Ave @ Larch St,BUS ZN,49.234767,-123.163165,929,65.90057065781824
295,50292,Westbound W 41 Ave @ Macdonald St,BUS ZN,49.23481,-123.167912,829,81.88288089721107
