stop_code,stop_id,stop_name,zone_id,latitude,longitude,junction_id,junction_dst
50323,326,Eastbound W Broadway @ Arbutus St,BUS ZN,49.263766,-123.154253,1122,75.41138552546434
50322,325,Eastbound W Broadway @ Vine St,BUS ZN,49.263809,-123.157195,1063,34.570410644542356
50325,328,Eastbound W Broadway @ Burrard St,BUS ZN,49.263611,-123.145163,1450,43.412018145357216
50871,329,Eastbound W Broadway @ Fir St,BUS ZN,49.263525,-123.140516,1618,37.3641970785914
51583,1595,Westbound W King Edward Ave @ Maple Cres,BUS ZN,49.251211,-123.151677,1236,17.507156725128965
60528,12769,Eastbound Beach Ave @ Cardero St,BUS ZN,49.283216,-123.141983,1575,16.486203614339043
60533,12762,Northbound Blanca St @ W 5th Ave,BUS ZN,49.268423,-123.214932,19,23.1947060598749
60527,12767,Eastbound Beach Ave @ Bidwell St,BUS ZN,49.284744,-123.142826,1548,24.433907573019248
51578,1590,Westbound W King Edward Ave @ Selkirk St,BUS ZN,49.249452,-123.132497,2000,41.125264421859704
50557,9522,Westbound W Broadway @ Pine St,BUS ZN,49.263769,-123.143781,1535,31.635437512449172
50360,364,Southbound Dunbar Diversion @ W 14 Ave,BUS ZN,49.259981,-123.184374,411,37.496170010039954
54824,4876,Marpole Loop @ Bay 4,BUS ZN,49.20366,-123.135845,1784,79.87692464267867
50218,4879,Northbound Granville St @ W 5th Ave,BUS ZN,49.267404,-123.138259,1727,29.099665135581052
50359,363,Southbound Alma St @ W 12 Ave,BUS ZN,49.261267,-123.186069,352,13.755428327014833
52051,2068,Westbound SW Marine Dr @ Blenheim St,BUS ZN,49.230206,-123.179318,524,44.26482016384944
59843,10617,Northbound Main St @ 54 Ave,BUS ZN,49.22134,-123.101649,3175,33.55880184297432
59102,2061,Westbound W 49 Ave @ Maple St,BUS ZN,49.227195,-123.152702,1218,30.150507973183533
52047,2064,Westbound W 49 Ave @ Larch St,BUS ZN,49.227329,-123.163563,919,14.940726106418582
52048,2065,Westbound W 49 Ave @ Macdonald St,BUS ZN,49.227377,-123.167912,820,34.735874372410294
60314,12556,Nanaimo Station @ Bay 1,BUS ZN,49.248336,-123.056509,5167,13.791236038558985
60494,12721,Eastbound W Broadway @ Granville St,BUS ZN,49.263505,-123.139857,1618,84.4312623899128
51347,1358,Northbound Knight St @ E 17 Ave,BUS ZN,49.255554,-123.075773,4290,29.356446915134587
50465,469,Westbound W Broadway @ Alder St,BUS ZN,49.263576,-123.131742,2028,31.027868760156732
50464,468,Westbound W Broadway @ Spruce St,BUS ZN,49.26354,-123.129369,2127,30.954830646208514
51342,1353,Northbound Knight St @ E 28 Ave,BUS ZN,49.245776,-123.076103,4272,43.02336094565171
51341,1352,Northbound Knight St @ E 30 Ave,BUS ZN,49.244049,-123.076163,4270,43.58214142117599
51340,1351,Northbound Knight St @ E 32 Ave,BUS ZN,49.24199,-123.076223,4267,36.7569655399389
51339,1350,Northbound Knight St @ E 33 Ave,BUS ZN,49.240543,-123.076257,4265,38.9472893504911
51346,1357,Northbound Knight St @ E 19 Ave,BUS ZN,49.253818,-123.075837,4286,37.168319464332335
51345,1356,Northbound Knight St @ E 20 Ave,BUS ZN,49.252354,-123.075894,4285,27.405379099478985
51344,1355,Northbound Knight St @ Kingsway,BUS ZN,49.249685,-123.075903,4279,25.519759883141326
51343,1354,Northbound Knight St @ E King Edward Ave,BUS ZN,49.248848,-123.075932,4278,19.780642997176844
58510,9067,Southbound Main St @ E 5th Ave,BUS ZN,49.266106,-123.100973,3237,35.54601989272985
58202,9069,Waterfront Station @ Bay 2,BUS ZN,49.285898,-123.112474,2764,29.249542826292686
50052,52,Westbound Davie St @ Broughton St,BUS ZN,49.283898,-123.136507,1822,28.352777934733
50286,289,Westbound W 41 Ave @ Angus Dr,BUS ZN,49.234547,-123.148146,1381,36.513655463348
50285,288,Westbound W 41 Ave @ Marguerite St,BUS ZN,49.234499,-123.145101,1483,30.50724041168858
50278,281,Eastbound W 10 Ave @ Discovery St,BUS ZN,49.263657,-123.202595,116,30.90047660945192
50277,280,Eastbound W 10 Ave @ Trimble St,BUS ZN,49.263689,-123.205581,83,35.05395611546001
50280,283,Eastbound W 10 Ave @ Camosun St,BUS ZN,49.263564,-123.196532,176,29.618559755415752
50279,282,Eastbound W 10 Ave @ Courtenay St,BUS ZN,49.263605,-123.199436,144,39.45511314786718
50282,285,Eastbound W 10 Ave @ Wallace St,BUS ZN,49.263472,-123.190678,280,14.862975919485928
50281,284,Eastbound W 10 Ave @ Crown St,BUS ZN,49.263526,-123.193422,209,34.46085639908628
50284,287,Westbound W 41 Ave @ Granville St,BUS ZN,49.234426,-123.140514,1590,65.92239451761546
50283,286,Eastbound W 10 Ave @ Highbury St,BUS ZN,49.263434,-123.187456,330,26.55250697002947
50702,709,Westbound E 41 Ave @ Victoria Dr,BUS ZN,49.232771,-123.06615,4767,45.74067760383277
51969,1986,Eastbound W 49 Ave @ Manitoba St,BUS ZN,49.22573,-123.107863,2908,40.00596041412304
51970,1987,Eastbound E 49 Ave @ Quebec St,BUS ZN,49.225636,-123.103335,3081,33.34039065018548
51620,1632,Southbound Champlain Cres @ Marquette Cres,BUS ZN,49.212376,-123.029816,6299,34.30773691140113
51623,1635,Northbound Matheson Cres @ Raintree Court,BUS ZN,49.21425,-123.025462,6469,61.457422213508835
51624,1636,Northbound Matheson Cres @ Rumble Ave,BUS ZN,49.215154,-123.025453,6469,40.45586420859839
51625,1637,Northbound Matheson Cres @ Borham Cres,BUS ZN,49.21648,-123.025012,6480,109.6428963576888
51626,1638,Eastbound Arbor Ave @ Matheson Cres,BUS ZN,49.217418,-123.024627,6480,32.49618589926868
51627,1639,Northbound Boundary Rd @ Arbor Ave,BUS ZN,49.217909,-123.023539,6534,49.23280124645579
51971,1988,Eastbound E 49 Ave @ Main St,BUS ZN,49.225593,-123.101045,3180,42.12530333920776
51972,1989,Eastbound E 49 Ave @ Prince Edward St,BUS ZN,49.225514,-123.097041,3394,34.96839869033178
50699,706,Southbound Victoria Dr @ E 33 Ave,BUS ZN,49.239661,-123.065469,4789,41.80884626053582
50563,568,Westbound W Broadway @ Trafalgar St,BUS ZN,49.264113,-123.165212,890,41.9776544268078
50564,569,Westbound W Broadway @ Macdonald St,BUS ZN,49.264174,-123.168896,794,54.8539420034208
50700,707,Southbound Victoria Dr @ E 36 Ave,BUS ZN,49.237254,-123.065531,4783,24.41452887410392
50555,560,Southbound Granville St @ S Connaught Dr,BUS ZN,49.235947,-123.139659,1674,35.50826904396874
50556,561,Southbound Granville St @ W 40 Ave,BUS ZN,49.235048,-123.139751,1672,39.396478233626866
50558,563,Westbound W Broadway @ Burrard St,BUS ZN,49.263829,-123.146302,1450,42.76840702864388
50561,566,Westbound W Broadway @ Yew St,BUS ZN,49.263962,-123.155724,1122,33.98201504345535
50562,567,Westbound W Broadway @ Balsam St,BUS ZN,49.264051,-123.160487,996,36.31265074345897
51179,1188,Westbound E 41 Ave @ School Ave,BUS ZN,49.233084,-123.03794,5993,40.00410817615237
51180,1189,Westbound E 41 Ave @ Kerr St,BUS ZN,49.233031,-123.040741,5881,39.24201829576747
51177,1186,Westbound Kingsway @ Joyce St,BUS ZN,49.234462,-123.036193,6076,42.42996184321157
51176,1185,Westbound Kingsway @ Wessex St,BUS ZN,49.233186,-123.033761,6110,18.97687819111333
51171,1180,Westbound Kingsway @ Boundary Rd,BUS ZN,49.232527,-123.022197,6523,107.10223289207849
51172,1181,Westbound Kingsway @ Boundary Rd,BUS ZN,49.232402,-123.024096,6523,35.45511590354157
50048,48,Westbound Davie St @ Burrard St,BUS ZN,49.279449,-123.129617,2113,52.97466939843277
50049,49,Westbound Davie St @ Thurlow St,BUS ZN,49.280756,-123.131638,2037,53.469575333490496
50046,46,Southbound Burrard St @ Barclay St,BUS ZN,49.282068,-123.12488,2292,20.17579511538325
50047,47,Southbound Burrard St @ Nelson St,BUS ZN,49.280981,-123.126516,2265,44.79441457606046
50044,44,Southbound Burrard St @ W Georgia St,BUS ZN,49.284178,-123.121677,2432,20.27768127453399
50045,45,Southbound Burrard St @ Robson St,BUS ZN,49.283087,-123.123336,2379,45.36914686842556
50040,40,Waterfront Station @ Bay 3,BUS ZN,49.285579,-123.112029,2796,31.918798703848235
50342,346,Southbound Oak St @ W 37 Ave,BUS ZN,49.237306,-123.128102,2168,40.334668173067286
60409,12704,Eastbound W 12th Ave @ Cypress St,BUS ZN,49.260863,-123.147849,1357,27.5125978424649
61095,10967,Eastbound Marpole Ave @ McRae Ave,BUS ZN,49.257415,-123.137767,1733,37.986154806682265
61126,10966,Westbound W 16 Ave @ Granville St,BUS ZN,49.25714,-123.139365,1709,43.17563545423783
61088,10969,Eastbound W 16 Ave @ Dunbar St,BUS ZN,49.257785,-123.184606,406,38.81454475559413
58501,11088,Broadway-City Hall Station @ Bay 4,BUS ZN,49.263349,-123.116526,2593,70.55030501525646
60197,12494,Southbound Burrard St @ Harwood St,BUS ZN,49.277837,-123.131265,2033,19.093737173530965
50403,407,Westbound W 5th Ave @ Granville St,BUS ZN,49.266843,-123.137905,1726,38.39594980553498
51359,1370,Westbound Venables St @ Clark Dr,BUS ZN,49.276842,-123.077921,4178,48.72739148291642
51362,1373,Westbound Prior St @ Hawks Ave,BUS ZN,49.27661,-123.087839,3791,37.07333287810412
50400,404,Eastbound W 4th Ave @ Burrard St,BUS ZN,49.26793,-123.145082,1456,41.0376679255981
51364,1375,Westbound Prior St @ Jackson Ave,BUS ZN,49.276725,-123.094157,3559,40.395582627698936
51366,1377,Northbound Gore Ave @ E Georgia St,BUS ZN,49.278838,-123.097008,3420,35.617643613845274
50396,400,Eastbound W 4th Ave @ Balsam St,BUS ZN,49.268147,-123.159497,1007,28.178371840521972
51368,1379,Southbound Macdonald St @ W 4th Ave,BUS ZN,49.268064,-123.168411,786,34.198217350443606
51367,1378,Westbound E Pender St @ Gore Ave,BUS ZN,49.280427,-123.097706,3410,29.64085447234501
50405,409,Burrard Station @ Bay 2,BUS ZN,49.286035,-123.12037,2442,75.77235798736163
51490,1502,Eastbound W 16 Ave @ Camosun St,BUS ZN,49.257986,-123.197494,162,30.080471374403064
51491,1503,Eastbound W 16 Ave @ Crown St,BUS ZN,49.257917,-123.193063,235,37.08055612910813
51488,1500,Eastbound W 16 Ave @ Trimble St,BUS ZN,49.258107,-123.205776,77,36.99322871708144
61503,12134,Eastbound E 41 Ave @ Fraser St,BUS ZN,49.232781,-123.090946,3668,31.547795672728906
51495,1507,Eastbound W King Edward Ave @ Blenheim St,BUS ZN,49.249892,-123.178128,546,35.34430469597801
59831,10400,Southbound Howe St @ W Pender St,BUS ZN,49.285048,-123.116344,2663,46.737847809509475
59838,10404,Southbound Main St @ E 39 Ave,BUS ZN,49.235131,-123.101698,3184,33.75883581204018
51960,1977,Eastbound W 49 Ave @ Granville St,BUS ZN,49.226886,-123.139329,1664,37.150196452274734
51959,1976,Eastbound W 49 Ave @ Churchill St,BUS ZN,49.22692,-123.141217,1576,33.526427176754865
59103,1973,Eastbound W 49 Ave @ Maple St,BUS ZN,49.227063,-123.151905,1218,29.607454177686165
51955,1972,Eastbound W 49 Ave @ East Blvd,BUS ZN,49.227085,-123.153974,1158,36.87774746122992
51594,1606,Westbound W 16 Ave @ Camosun St,BUS ZN,49.258254,-123.197604,162,38.85835739545325
51951,1968,Eastbound W 49 Ave @ Marine Cres,BUS ZN,49.227223,-123.164688,895,19.77358019958085
51603,1615,29th Avenue Station @ Bay 2,BUS ZN,49.244186,-123.045328,5663,60.43646541049272
61073,11119,Southbound Cambie St @ Robson St,BUS ZN,49.277999,-123.115404,2697,40.653175722250815
50537,542,Westbound W Cloverleaf @ Granville St,BUS ZN,49.266837,-123.139046,1726,45.846564450585845
50542,547,Southbound Granville St @ W 11 Ave,BUS ZN,49.261424,-123.138768,1716,33.25747356116076
50539,544,Southbound Granville St @ W 7th Ave,BUS ZN,49.26511,-123.138634,1724,28.175036732938832
50540,545,Westbound W Broadway @ Granville St,BUS ZN,49.263732,-123.140158,1618,62.40534498783901
50543,548,Southbound Granville St @ W 13 Ave,BUS ZN,49.259524,-123.138834,1712,35.364413574490804
50544,549,Southbound Granville St @ W 15 Ave,BUS ZN,49.257667,-123.138899,1710,36.91525264256242
50364,368,Southbound Dunbar St @ W 21 Ave,BUS ZN,49.253446,-123.18526,401,36.66584571782091
60492,12720,Eastbound W Cordova St @ Carrall St,BUS ZN,49.282442,-123.104634,3057,25.219074421129356
50321,10980,Eastbound W Broadway @ Larch St,BUS ZN,49.263904,-123.16196,946,31.977786570866257
61554,11587,Eastbound Harrison Dr @ Victoria Dr,BUS ZN,49.210486,-123.065448,4699,47.88516551742382
50673,680,Southbound Nanaimo St @ Adanac St,BUS ZN,49.277149,-123.056711,5221,36.368746919998785
52102,11588,Commercial-Broadway Station @ Bay 1,BUS ZN,49.262213,-123.068963,4561,58.000383070937986
52094,11589,Commercial-Broadway Station @ Bay 4,BUS ZN,49.262426,-123.069432,4561,26.051329576431677
54473,4523,Eastbound W Georgia St @ Richards St,BUS ZN,49.280989,-123.115989,2650,27.932241249256112
50094,11638,Westbound W Pender St @ Hamilton St,BUS ZN,49.282472,-123.11137,2819,49.33317357073316
58235,11636,Southbound Abbott St @ W Pender St,BUS ZN,49.28074,-123.107725,2930,38.93061173004564
50156,11632,Westbound E 41 Ave @ Main St,BUS ZN,49.233207,-123.102082,3193,44.56898260433284
50902,909,Westbound Lougheed Hwy @ Skeena St,BUS ZN,49.263328,-123.028889,6340,33.33563334879301
58043,8140,Kootenay Loop @ Bay 4,BUS ZN,49.281365,-123.025918,6457,32.692722141687156
50901,908,Lougheed Hwy @ Boundary Loop,BUS ZN,49.265467,-123.024843,6450,80.34518333842166
51225,8637,Northbound Commercial Dr @ E 3rd Ave,BUS ZN,49.268043,-123.06953,4573,29.57670997448175
58254,8634,Eastbound W Georgia St @ Bidwell St,BUS ZN,49.291212,-123.131834,1992,46.41129229068349
58722,9487,Eastbound W Georgia St @ Gilford St,BUS ZN,49.293655,-123.135601,1862,22.233248090462197
50058,58,Northbound Macdonald St @ W 12 Ave,BUS ZN,49.261778,-123.168164,787,45.85377632211411
50056,56,Northbound Macdonald St @ W 16 Ave,BUS ZN,49.258079,-123.168299,775,46.946275623023766
52964,2995,Northbound Boundary Rd @ Albert St,BUS ZN,49.28231,-123.02331,6550,34.10387640563934
50053,53,Westbound Davie St @ Cardero St,BUS ZN,49.28546,-123.138909,1718,33.38873203081729
52966,2997,Northbound N Boundary Rd @ Oxford St,BUS ZN,49.285924,-123.023238,6555,34.05767693069056
50055,55,Eastbound W 16 Ave @ Carnarvon St,BUS ZN,49.257583,-123.17185,697,33.4262563632975
50054,54,Eastbound W 16 Ave @ Trutch St,BUS ZN,49.257636,-123.175459,586,51.168398940602664
50051,51,Westbound Davie St @ Jervis St,BUS ZN,49.283006,-123.135121,1880,27.67356599728948
50050,50,Westbound Davie St @ Bute St,BUS ZN,49.282009,-123.133574,1946,30.67754402076342
52965,2996,Northbound Boundary Rd @ Triumph St,BUS ZN,49.284094,-123.023268,6552,32.03639837623439
61091,11038,Eastbound W 16 Ave @ Trafalgar St,BUS ZN,49.257427,-123.16452,879,33.182476455320824
61089,11039,Eastbound W 16 Ave @ Blenheim St,BUS ZN,49.257689,-123.178434,554,30.280507880138906
50425,429,Eastbound E Cordova St @ Main St,BUS ZN,49.282203,-123.098943,3298,47.76365437282321
50424,428,Southbound Cambie St @ W 37 Ave,BUS ZN,49.237007,-123.11629,2651,32.252334791729716
50416,420,Southbound Cambie St @ W 18 Ave,BUS ZN,49.254674,-123.115282,2686,26.512147338546676
50848,855,Westbound E Broadway @ St. George St,BUS ZN,49.262598,-123.093535,3584,42.171652944746526
50849,856,Westbound E Broadway @ Prince Edward St,BUS ZN,49.262835,-123.096513,3422,36.64565428198617
50850,857,Westbound E Broadway @ Scotia St,BUS ZN,49.262926,-123.098697,3324,20.65018746875769
50136,11353,Oakridge-41st Ave Station @ Bay 2,BUS ZN,49.23344,-123.116867,2641,51.28178527392218
61027,11352,Broadway-City Hall Station @ Bay 2,BUS ZN,49.262826,-123.11464,2698,46.087829358066415
50981,11350,Oakridge-41st Ave Station @ Bay 1,BUS ZN,49.233099,-123.116479,2641,53.50522883842988
61281,11354,Oakridge-41st Ave Station  @ Bay 4,BUS ZN,49.233712,-123.117599,2583,22.183534977522985
61990,12110,Eastbound Kingsway @ Gladstone St,BUS ZN,49.243685,-123.062323,4938,40.859105410746494
59536,12115,Southbound Main St @ E 28 Ave,BUS ZN,49.245403,-123.101378,3204,35.46813534015249
51948,12116,Westbound SW Marine Dr @ Heather St,BUS ZN,49.207414,-123.123941,2314,36.252566925890925
51786,1800,Westbound Vanness Ave @ Melbourne St,BUS ZN,49.236726,-123.028401,6366,29.91471592633568
51795,1809,Westbound SE Marine Dr @ Fieldstone Ave,BUS ZN,49.208441,-123.03581,6013,179.39965076060759
51794,1808,Westbound SE Marine Dr @ Matheson Cres,BUS ZN,49.208224,-123.031482,6246,46.32764785317842
51535,1547,Eastbound E 22 Ave @ Cassiar St,BUS ZN,49.250536,-123.030547,6230,37.08649046171646
51486,1498,Eastbound W 16 Ave @ Blanca St,BUS ZN,49.258259,-123.214903,8,38.33389734592699
51487,1499,Eastbound W 16 Ave @ Tolmie St,BUS ZN,49.25819,-123.21185,29,38.061441883782564
50419,423,King Edward Station @ Bay 4,BUS ZN,49.248634,-123.115722,2674,45.872410680847395
50418,422,Southbound Cambie St @ W 22 Ave,BUS ZN,49.250985,-123.115447,2679,25.70474866649121
50422,426,Southbound Cambie St @ W 33 Ave,BUS ZN,49.24075,-123.118651,2552,40.136732915790105
50520,524,Eastbound E Pender St @ Main St,BUS ZN,49.280329,-123.100047,3289,27.664216039068037
50516,520,Westbound Powell St @ Gore Ave,BUS ZN,49.283223,-123.098134,3390,31.106152706408963
51226,1235,Northbound Commercial Dr @ E 1st Ave,BUS ZN,49.269918,-123.069518,4575,36.587846174525204
51227,1236,Northbound Commercial Dr @ Grant St,BUS ZN,49.271608,-123.069481,4578,23.436684588396243
51228,1237,Northbound Commercial Dr @ Charles St,BUS ZN,49.273323,-123.06943,4580,33.24143912785153
58327,1231,Commercial-Broadway Station @ Bay 3,BUS ZN,49.262699,-123.069636,4562,25.92122050561506
51229,1238,Northbound Commercial Dr @ Napier St,BUS ZN,49.275134,-123.069418,4583,33.38944155107133
51947,1964,Eastbound SW Marine Dr @ Balaclava St,BUS ZN,49.228712,-123.175122,594,60.26817245995754
58051,8289,Eastbound Keefer Place @ Taylor St,BUS ZN,49.279294,-123.105515,2987,47.87747278936099
58030,9359,Bus Stop @ Pne Coliseum Loop,BUS ZN,49.285674,-123.043632,5750,30.741147409399563
57893,12138,Waterfront Station @ West Coast Express,WCE1A,49.286502,-123.110998,2796,147.19678970680755
51944,1961,Southbound Dunbar St @ W 43 Ave,BUS ZN,49.232611,-123.18547,376,28.206399811325248
51945,1962,Southbound Dunbar St @ SW Marine Dr,BUS ZN,49.231131,-123.185505,371,54.82846034105937
52206,2228,Westbound SE Marine Dr @ Inverness St,BUS ZN,49.211201,-123.08071,4069,10.771798317852094
52207,2229,Westbound SE Marine Dr @ Ross St,BUS ZN,49.211217,-123.083635,3940,30.523707927276895
52204,2226,Westbound SE Marine Dr @ Argyle St,BUS ZN,49.211151,-123.072699,4454,46.78413173743402
52205,2227,Westbound SE Marine Dr @ Knight St,BUS ZN,49.21122,-123.076755,4236,30.902597750963086
52202,2224,Westbound SE Marine Dr @ City Edge Place,BUS ZN,49.207979,-123.026647,6397,179.99589735933225
50001,1,Westbound Davie St @ Bidwell St,BUS ZN,49.286458,-123.140424,1657,29.227547972797545
52065,2082,Eastbound W 2nd Ave @ Fir St,BUS ZN,49.269638,-123.140065,1628,52.031885787774954
58661,2083,Eastbound W 2nd Ave @ Anderson St,BUS ZN,49.269468,-123.138366,1742,31.50889109776469
52087,2081,Northbound Fir St @ W 4th Ave,BUS ZN,49.268248,-123.140709,1623,36.18496936757881
52069,2086,Eastbound Lameys Mill Rd @ Sitka Square,BUS ZN,49.26632,-123.128703,2136,12.635687090160408
52067,2084,Eastbound Lameys Mill Rd @ Fountain Way Court,BUS ZN,49.267431,-123.135141,1857,14.816636444430445
52068,2085,Eastbound Lameys Mill Rd @ Alder Crossing,BUS ZN,49.266544,-123.131643,1996,33.502738283340385
51254,1264,Southbound Victoria Dr @ Newport Ave,BUS ZN,49.215036,-123.066092,4708,31.70001927723998
50865,9135,Southbound Granville St @ W 70 Ave,BUS ZN,49.20811,-123.140711,1631,48.85230925849652
50997,1006,Northbound Cambie St @ W 54 Ave,BUS ZN,49.22204,-123.116425,2623,36.67567842977012
50995,1004,Northbound Cambie St @ W 59 Ave,BUS ZN,49.217289,-123.116608,2618,42.98200366489867
61121,11019,Westbound W 16 Ave @ Cambie St,BUS ZN,49.257005,-123.11568,2657,22.197834170996188
61096,11014,Eastbound W 16 Ave @ Oak St,BUS ZN,49.256969,-123.127706,2210,35.93927458023163
61112,11015,Westbound E 33 Ave @ Victoria Dr,BUS ZN,49.240047,-123.064935,4789,27.684782723702757
61090,11016,Eastbound W 16 Ave @ Macdonald St,BUS ZN,49.257525,-123.167913,819,20.006120551202116
61104,11010,Eastbound E 33 Ave @ Fraser St,BUS ZN,49.240241,-123.089815,3674,38.047858085671656
61114,11011,Westbound E 33 Ave @ Knight St,BUS ZN,49.240276,-123.076877,4265,36.295862402715954
61093,11013,Eastbound W 16 Ave @ East Blvd,BUS ZN,49.257204,-123.15198,1219,30.757020880892572
51725,11333,Eastbound Burke St @ Boundary Rd,BUS ZN,49.236949,-123.022912,6525,71.84709504220588
50085,11337,Yaletown-Roundhouse Station @ Bay 3,BUS ZN,49.27402,-123.121945,2443,42.25275043993947
50920,928,Westbound W Broadway @ Ontario St,BUS ZN,49.263101,-123.105291,3035,31.84967415553716
50628,11485,Westbound Robson St @ Cardero St,BUS ZN,49.289693,-123.132542,1981,34.529682345573995
50627,11484,Westbound Robson St @ Broughton St,BUS ZN,49.288152,-123.130152,2095,32.1348330749166
50626,11483,Westbound Robson St @ Bute St,BUS ZN,49.286249,-123.127216,2217,33.2443327996834
50624,11481,Westbound Robson St @ Burrard St,BUS ZN,49.283556,-123.123086,2379,36.393116255227504
50614,11480,Eastbound Robson St @ Bute St,BUS ZN,49.285774,-123.126771,2217,28.693045233672954
50921,929,Westbound W Broadway @ Columbia St,BUS ZN,49.263212,-123.109868,2885,33.3110362007002
53312,12681,Burrard Station @ Bay 6,BUS ZN,49.28616,-123.118293,2588,58.491031301523705
54447,4497,Westbound W Georgia St @ Bute St,BUS ZN,49.287432,-123.125567,2283,40.84629710266011
58504,4495,Westbound W Georgia St @ Granville St,BUS ZN,49.28232,-123.117661,2579,37.27537464983446
54444,4494,Westbound W Georgia St @ Homer St,BUS ZN,49.280921,-123.115491,2689,43.40699707497139
51815,1829,Northbound Clarendon St @ E 39 Ave,BUS ZN,49.235129,-123.055396,5261,29.656933337684574
51814,1828,Northbound Clarendon St @ E 41 Ave,BUS ZN,49.23319,-123.055335,5266,41.174751940065306
51811,1825,Northbound Elliott St @ E 46 Ave,BUS ZN,49.228739,-123.054556,5308,29.895226476461758
51810,1824,Northbound Elliott St @ E 49 Ave,BUS ZN,49.225178,-123.054616,5287,41.72487366691306
51813,1827,Northbound Clarendon St @ E 43 Ave,BUS ZN,49.231191,-123.055124,5271,37.037454044086815
51812,1826,Northbound Elliott St @ Waverley Ave,BUS ZN,49.227113,-123.054592,5294,39.322039076939014
51807,1821,Eastbound Ashburn St @ Elliott St,BUS ZN,49.218226,-123.054997,5346,57.39713851537564
51806,1820,Northbound Muirfield Dr @ Lynbrook Dr,BUS ZN,49.217274,-123.055257,5273,37.16667953460378
51809,1823,Northbound Elliott St @ E 52 Ave,BUS ZN,49.222238,-123.054709,5285,30.309328957994584
51808,1822,Northbound Elliott St @ E 54 Ave,BUS ZN,49.220497,-123.0548,5282,31.99208076108922
52120,2140,Southbound Hudson St @ W 72 Ave,BUS ZN,49.2063,-123.134764,1883,66.52591618589959
50021,21,Eastbound E Pender St @ Carrall St,BUS ZN,49.280394,-123.103799,3055,42.94746913397529
50060,60,Northbound Macdonald St @ W Broadway,BUS ZN,49.264458,-123.168174,794,43.73470359155521
50061,61,Northbound Macdonald St @ W 7th Ave,BUS ZN,49.266074,-123.168302,780,31.48100249655154
50063,63,Northbound Macdonald St @ W 4th Ave,BUS ZN,49.268707,-123.168204,786,38.90523550698362
50064,64,Northbound Macdonald St @ W 2nd Ave,BUS ZN,49.270381,-123.168148,789,26.794808929816355
50069,69,Eastbound Cornwall Ave @ Yew St,BUS ZN,49.272507,-123.154568,1142,29.14502490932432
50504,508,Westbound E Hastings St @ Hawks Ave,BUS ZN,49.2812,-123.087667,3805,39.76287569964519
50505,509,Westbound E Hastings St @ Princess Ave,BUS ZN,49.281282,-123.092019,3616,41.78186788206918
50502,506,Westbound E Hastings St @ Glen Dr,BUS ZN,49.281111,-123.081789,4057,40.154602811093504
50503,507,Westbound E Hastings St @ Campbell Ave,BUS ZN,49.281155,-123.085249,3894,36.5413709626294
50500,504,Westbound E Hastings St @ McLean Dr,BUS ZN,49.281378,-123.074606,4373,38.081974305653404
50501,505,Westbound E Hastings St @ Clark Dr,BUS ZN,49.281445,-123.077888,4254,60.51597326648176
50499,503,Westbound E Hastings St @ Commercial Dr,BUS ZN,49.281362,-123.071174,4525,59.86084729092517
50496,500,Westbound Powell St @ Victoria Dr,BUS ZN,49.2848,-123.065973,4778,35.09045607469558
51203,1212,Northbound Victoria Dr @ Fraserview Dr,BUS ZN,49.212765,-123.065964,4704,57.86475757726935
51204,1213,Northbound Victoria Dr @ E 61 Ave,BUS ZN,49.214832,-123.065913,4706,35.45713648011922
51202,1211,Westbound Harrison Dr @ Victoria Dr,BUS ZN,49.210673,-123.065781,4699,22.535483718012767
51207,1216,Northbound Victoria Dr @ E 54 Ave,BUS ZN,49.220662,-123.065738,4720,41.33899672013905
50629,635,Southbound Denman St @ Robson St,BUS ZN,49.29124,-123.135926,1853,44.86112819452968
50630,636,Southbound Denman St @ Barclay St,BUS ZN,49.289924,-123.137908,1767,30.65589598379865
50631,637,Southbound Denman St @ Comox St,BUS ZN,49.288522,-123.140021,1673,29.618095466822048
50632,638,Southbound Denman St @ Pendrell St,BUS ZN,49.287773,-123.141166,1608,25.15853150914676
50633,639,Eastbound Davie St @ Denman St,BUS ZN,49.286705,-123.141124,1577,77.51514114098053
51209,1218,Northbound Victoria Dr @ E 49 Ave,BUS ZN,49.225458,-123.065603,4739,32.55746041994765
50919,927,Westbound E Broadway @ Prince Albert St,BUS ZN,49.262579,-123.087643,3801,37.600962749244374
61609,11674,Joyce Station @ Bay 5,BUS ZN,49.238127,-123.031478,6209,29.288206295142796
60102,12329,Southbound Cambie St @ Nelson St,BUS ZN,49.275952,-123.118424,2578,27.717733734235786
50746,753,Northbound Oak St @ W 59 Ave,BUS ZN,49.217412,-123.129005,2105,38.37349396557393
50745,752,Northbound Oak St @ Park Dr,BUS ZN,49.214711,-123.129909,2079,30.028023814629176
50743,750,Northbound Oak St @ W 67 Ave,BUS ZN,49.211074,-123.130033,2074,39.95733743459385
50748,755,Northbound Oak St @ W 54 Ave,BUS ZN,49.221798,-123.128353,2143,30.496763810099203
50747,754,Northbound Oak St @ W 57 Ave,BUS ZN,49.219518,-123.128433,2141,37.00502870280795
50752,759,Northbound Oak St @ W 46 Ave,BUS ZN,49.229544,-123.128098,2158,28.803890066531597
50751,758,Northbound Oak St @ W 49 Ave,BUS ZN,49.226867,-123.128159,2152,37.02487611285199
51016,1025,Northbound West Blvd @ W 51 Ave,BUS ZN,49.224765,-123.15354,1166,26.981775862708673
